starting scheduler on Core : 0
Task C2 on 1, Pri = 3, Tick = 96073
Task C1 on 0, Pri = 2, Tick = 96076
Task C0 on 1, Pri = 1, Tick = 96079
Task C2 on 1, Pri = 3, Tick = 96576
Task C1 on 0, Pri = 2, Tick = 96579
Task C0 on 1, Pri = 1, Tick = 96582
Task C2 on 1, Pri = 3, Tick = 97079
Task C1 on 0, Pri = 2, Tick = 97082
Task C0 on 1, Pri = 1, Tick = 97085
Task C2 on 1, Pri = 3, Tick = 97582
Task C1 on 0, Pri = 2, Tick = 97585
Task C0 on 1, Pri = 1, Tick = 97588
Task C2 on 1, Pri = 3, Tick = 98085
Task C1 on 0, Pri = 2, Tick = 98088
Task C0 on 1, Pri = 1, Tick = 98091
Task C2 on 1, Pri = 3, Tick = 98588
Task C1 on 0, Pri = 2, Tick = 98591
Task C0 on 1, Pri = 1, Tick = 98594
Task C2 on 1, Pri = 3, Tick = 99091
Task C1 on 0, Pri = 2, Tick = 99094
Task C0 on 1, Pri = 1, Tick = 99097
Task C2 on 1, Pri = 3, Tick = 99594
Task C1 on 0, Pri = 2, Tick = 99597
Task C0 on 1, Pri = 1, Tick = 99600
Task C2 on 1, Pri = 3, Tick = 100097
Task C1 on 0, Pri = 2, Tick = 100100
Task C0 on 1, Pri = 1, Tick = 100103
Task C2 on 1, Pri = 3, Tick = 100600
Task C1 on 0, Pri = 2, Tick = 100603
Task C0 on 1, Pri = 1, Tick = 100607
Task C2 on 1, Pri = 3, Tick = 101103
Task C1 on 0, Pri = 2, Tick = 101106
Task C0 on 1, Pri = 1, Tick = 101110
Task C2 on 1, Pri = 3, Tick = 101606
Task C1 on 0, Pri = 2, Tick = 101609
Task C0 on 1, Pri = 1, Tick = 101613
Task C2 on 1, Pri = 3, Tick = 102109
Task C1 on 0, Pri = 2, Tick = 102112
Task C0 on 1, Pri = 1, Tick = 102116
Task C2 on 1, Pri = 3, Tick = 102612
Task C1 on 0, Pri = 2, Tick = 102615
Task C0 on 1, Pri = 1, Tick = 102619
Task C2 on 1, Pri = 3, Tick = 103115
Task C1 on 0, Pri = 2, Tick = 103118
Task C0 on 1, Pri = 1, Tick = 103122
Task C2 on 1, Pri = 3, Tick = 103618
Task C1 on 0, Pri = 2, Tick = 103621
Task C0 on 1, Pri = 1, Tick = 103625
Task C2 on 1, Pri = 3, Tick = 104121
Task C1 on 0, Pri = 2, Tick = 104124
Task C0 on 1, Pri = 1, Tick = 104128
Task C2 on 1, Pri = 3, Tick = 104624
Task C1 on 0, Pri = 2, Tick = 104627
Task C0 on 1, Pri = 1, Tick = 104631
Task C2 on 1, Pri = 3, Tick = 105127
Task C1 on 0, Pri = 2, Tick = 105130
Task C0 on 1, Pri = 1, Tick = 105134
Task C2 on 1, Pri = 3, Tick = 105630
Task C1 on 0, Pri = 2, Tick = 105633
Task C0 on 1, Pri = 1, Tick = 105637
Task C2 on 1, Pri = 3, Tick = 106133
Task C1 on 0, Pri = 2, Tick = 106136
Task C0 on 1, Pri = 1, Tick = 106140
Task C2 on 1, Pri = 3, Tick = 106636
Task C1 on 0, Pri = 2, Tick = 106639
Task C0 on 1, Pri = 1, Tick = 106643
Task C2 on 1, Pri = 3, Tick = 107139
Task C1 on 0, Pri = 2, Tick = 107142
Task C0 on 1, Pri = 1, Tick = 107146
Task C2 on 1, Pri = 3, Tick = 107642
Task C1 on 0, Pri = 2, Tick = 107645
Task C0 on 1, Pri = 1, Tick = 107649
Task C2 on 1, Pri = 3, Tick = 108145
Task C1 on 0, Pri = 2, Tick = 108148
Task C0 on 1, Pri = 1, Tick = 108152
Task C2 on 1, Pri = 3, Tick = 108648
Task C1 on 0, Pri = 2, Tick = 108651
Task C0 on 1, Pri = 1, Tick = 108655
Task C2 on 1, Pri = 3, Tick = 109151
Task C1 on 0, Pri = 2, Tick = 109154
Task C0 on 1, Pri = 1, Tick = 109158
Task C2 on 1, Pri = 3, Tick = 109654
Task C1 on 0, Pri = 2, Tick = 109657
Task C0 on 1, Pri = 1, Tick = 109661
Task C2 on 1, Pri = 3, Tick = 110157
Task C1 on 0, Pri = 2, Tick = 110160
Task C0 on 1, Pri = 1, Tick = 110164
Task C2 on 1, Pri = 3, Tick = 110660
Task C1 on 0, Pri = 2, Tick = 110663
Task C0 on 1, Pri = 1, Tick = 110667
Task C2 on 1, Pri = 3, Tick = 111163
Task C1 on 0, Pri = 2, Tick = 111166
Task C0 on 1, Pri = 1, Tick = 111170
Task C2 on 1, Pri = 3, Tick = 111666
Task C1 on 0, Pri = 2, Tick = 111669
Task C0 on 1, Pri = 1, Tick = 111673
Task C2 on 1, Pri = 3, Tick = 112169
Task C1 on 0, Pri = 2, Tick = 112172
Task C0 on 1, Pri = 1, Tick = 112176
Task C2 on 1, Pri = 3, Tick = 112672
Task C1 on 0, Pri = 2, Tick = 112675
Task C0 on 1, Pri = 1, Tick = 112679
Task C2 on 1, Pri = 3, Tick = 113175
Task C1 on 0, Pri = 2, Tick = 113178
Task C0 on 1, Pri = 1, Tick = 113182
Task C2 on 1, Pri = 3, Tick = 113678
Task C1 on 0, Pri = 2, Tick = 113681
Task C0 on 1, Pri = 1, Tick = 113685
Task C2 on 1, Pri = 3, Tick = 114181
Task C1 on 0, Pri = 2, Tick = 114184
Task C0 on 1, Pri = 1, Tick = 114188
Task C2 on 1, Pri = 3, Tick = 114684
Task C1 on 0, Pri = 2, Tick = 114687
Task C0 on 1, Pri = 1, Tick = 114691
Task C2 on 1, Pri = 3, Tick = 115187
Task C1 on 0, Pri = 2, Tick = 115190
Task C0 on 1, Pri = 1, Tick = 115194
Task C2 on 1, Pri = 3, Tick = 115690
Task C1 on 0, Pri = 2, Tick = 115693
Task C0 on 1, Pri = 1, Tick = 115697
Task C2 on 1, Pri = 3, Tick = 116193
Task C1 on 0, Pri = 2, Tick = 116196
Task C0 on 1, Pri = 1, Tick = 116200
Task C2 on 1, Pri = 3, Tick = 116696
Task C1 on 0, Pri = 2, Tick = 116699
Task C0 on 1, Pri = 1, Tick = 116703
Task C2 on 1, Pri = 3, Tick = 117199
Task C1 on 0, Pri = 2, Tick = 117202
Task C0 on 1, Pri = 1, Tick = 117206
Task C2 on 1, Pri = 3, Tick = 117702
Task C1 on 0, Pri = 2, Tick = 117705
Task C0 on 1, Pri = 1, Tick = 117709
Task C2 on 1, Pri = 3, Tick = 118205
Task C1 on 0, Pri = 2, Tick = 118208
Task C0 on 1, Pri = 1, Tick = 118212
Task C2 on 1, Pri = 3, Tick = 118708
Task C1 on 0, Pri = 2, Tick = 118711
Task C0 on 1, Pri = 1, Tick = 118715
Task C2 on 1, Pri = 3, Tick = 119211
Task C1 on 0, Pri = 2, Tick = 119214
Task C0 on 1, Pri = 1, Tick = 119218
Task C2 on 1, Pri = 3, Tick = 119714
Task C1 on 0, Pri = 2, Tick = 119717
Task C0 on 1, Pri = 1, Tick = 119721
Task C2 on 1, Pri = 3, Tick = 120217
Task C1 on 0, Pri = 2, Tick = 120220
Task C0 on 1, Pri = 1, Tick = 120224
Task C2 on 1, Pri = 3, Tick = 120720
Task C1 on 0, Pri = 2, Tick = 120723
Task C0 on 1, Pri = 1, Tick = 120727
Task C2 on 1, Pri = 3, Tick = 121223
Task C1 on 0, Pri = 2, Tick = 121226
Task C0 on 1, Pri = 1, Tick = 121230
Task C2 on 1, Pri = 3, Tick = 121726
Task C1 on 0, Pri = 2, Tick = 121729
Task C0 on 1, Pri = 1, Tick = 121733
Task C2 on 1, Pri = 3, Tick = 122229
Task C1 on 0, Pri = 2, Tick = 122232
Task C0 on 1, Pri = 1, Tick = 122236
Task C2 on 1, Pri = 3, Tick = 122732
Task C1 on 0, Pri = 2, Tick = 122735
Task C0 on 1, Pri = 1, Tick = 122739
Task C2 on 1, Pri = 3, Tick = 123235
Task C1 on 0, Pri = 2, Tick = 123238
Task C0 on 1, Pri = 1, Tick = 123242
Task C2 on 1, Pri = 3, Tick = 123738
Task C1 on 0, Pri = 2, Tick = 123741
Task C0 on 1, Pri = 1, Tick = 123745
Task C2 on 1, Pri = 3, Tick = 124241
Task C1 on 0, Pri = 2, Tick = 124244
Task C0 on 1, Pri = 1, Tick = 124248
Task C2 on 1, Pri = 3, Tick = 124744
Task C1 on 0, Pri = 2, Tick = 124747
Task C0 on 1, Pri = 1, Tick = 124751
Task C2 on 1, Pri = 3, Tick = 125247
Task C1 on 0, Pri = 2, Tick = 125250
Task C0 on 1, Pri = 1, Tick = 125254
Task C2 on 1, Pri = 3, Tick = 125750
Task C1 on 0, Pri = 2, Tick = 125753
Task C0 on 1, Pri = 1, Tick = 125757
Task C2 on 1, Pri = 3, Tick = 126253
Task C1 on 0, Pri = 2, Tick = 126256
Task C0 on 1, Pri = 1, Tick = 126260
Task C2 on 1, Pri = 3, Tick = 126756
Task C1 on 0, Pri = 2, Tick = 126759
Task C0 on 1, Pri = 1, Tick = 126763
Task C2 on 1, Pri = 3, Tick = 127259
Task C1 on 0, Pri = 2, Tick = 127262
Task C0 on 1, Pri = 1, Tick = 127266
Task C2 on 1, Pri = 3, Tick = 127762
Task C1 on 0, Pri = 2, Tick = 127765
Task C0 on 1, Pri = 1, Tick = 127769
Task C2 on 1, Pri = 3, Tick = 128265
Task C1 on 0, Pri = 2, Tick = 128268
Task C0 on 1, Pri = 1, Tick = 128272
Task C2 on 1, Pri = 3, Tick = 128768
Task C1 on 0, Pri = 2, Tick = 128771
Task C0 on 1, Pri = 1, Tick = 128775
Task C2 on 1, Pri = 3, Tick = 129271
Task C1 on 0, Pri = 2, Tick = 129274
Task C0 on 1, Pri = 1, Tick = 129278
Task C2 on 1, Pri = 3, Tick = 129774
Task C1 on 0, Pri = 2, Tick = 129777
Task C0 on 1, Pri = 1, Tick = 129781
Task C2 on 1, Pri = 3, Tick = 130277
Task C1 on 0, Pri = 2, Tick = 130280
Task C0 on 1, Pri = 1, Tick = 130284
Task C2 on 1, Pri = 3, Tick = 130780
Task C1 on 0, Pri = 2, Tick = 130783
Task C0 on 1, Pri = 1, Tick = 130787
Task C2 on 1, Pri = 3, Tick = 131283
Task C1 on 0, Pri = 2, Tick = 131286
Task C0 on 1, Pri = 1, Tick = 131290
Task C2 on 1, Pri = 3, Tick = 131786
Task C1 on 0, Pri = 2, Tick = 131789
Task C0 on 1, Pri = 1, Tick = 131793
Task C2 on 1, Pri = 3, Tick = 132289
Task C1 on 0, Pri = 2, Tick = 132292
Task C0 on 1, Pri = 1, Tick = 132296
Task C2 on 1, Pri = 3, Tick = 132792
Task C1 on 0, Pri = 2, Tick = 132795
Task C0 on 1, Pri = 1, Tick = 132799
Task C2 on 1, Pri = 3, Tick = 133295
Task C1 on 0, Pri = 2, Tick = 133298
Task C0 on 1, Pri = 1, Tick = 133302
Task C2 on 1, Pri = 3, Tick = 133798
Task C1 on 0, Pri = 2, Tick = 133801
Task C0 on 1, Pri = 1, Tick = 133805
Task C2 on 1, Pri = 3, Tick = 134301
Task C1 on 0, Pri = 2, Tick = 134304
Task C0 on 1, Pri = 1, Tick = 134308
Task C2 on 1, Pri = 3, Tick = 134804
Task C1 on 0, Pri = 2, Tick = 134807
Task C0 on 1, Pri = 1, Tick = 134811
Task C2 on 1, Pri = 3, Tick = 135307
Task C1 on 0, Pri = 2, Tick = 135310
Task C0 on 1, Pri = 1, Tick = 135314
Task C2 on 1, Pri = 3, Tick = 135810
Task C1 on 0, Pri = 2, Tick = 135813
Task C0 on 1, Pri = 1, Tick = 135817
Task C2 on 1, Pri = 3, Tick = 136313
Task C1 on 0, Pri = 2, Tick = 136316
Task C0 on 1, Pri = 1, Tick = 136320
Task C2 on 1, Pri = 3, Tick = 136816
Task C1 on 0, Pri = 2, Tick = 136819
Task C0 on 1, Pri = 1, Tick = 136823
Task C2 on 1, Pri = 3, Tick = 137319
Task C1 on 0, Pri = 2, Tick = 137322
Task C0 on 1, Pri = 1, Tick = 137326
Task C2 on 1, Pri = 3, Tick = 137822
Task C1 on 0, Pri = 2, Tick = 137825
Task C0 on 1, Pri = 1, Tick = 137829
Task C2 on 1, Pri = 3, Tick = 138325
Task C1 on 0, Pri = 2, Tick = 138328
Task C0 on 1, Pri = 1, Tick = 138332
Task C2 on 1, Pri = 3, Tick = 138828
Task C1 on 0, Pri = 2, Tick = 138831
Task C0 on 1, Pri = 1, Tick = 138835
Task C2 on 1, Pri = 3, Tick = 139331
Task C1 on 0, Pri = 2, Tick = 139334
Task C0 on 1, Pri = 1, Tick = 139338
Task C2 on 1, Pri = 3, Tick = 139834
Task C1 on 0, Pri = 2, Tick = 139837
Task C0 on 1, Pri = 1, Tick = 139841
Task C2 on 1, Pri = 3, Tick = 140337
Task C1 on 0, Pri = 2, Tick = 140340
Task C0 on 1, Pri = 1, Tick = 140344
Task C2 on 1, Pri = 3, Tick = 140840
Task C1 on 0, Pri = 2, Tick = 140843
Task C0 on 1, Pri = 1, Tick = 140847
Task C2 on 1, Pri = 3, Tick = 141343
Task C1 on 0, Pri = 2, Tick = 141346
Task C0 on 1, Pri = 1, Tick = 141350
Task C2 on 1, Pri = 3, Tick = 141846
Task C1 on 0, Pri = 2, Tick = 141849
Task C0 on 1, Pri = 1, Tick = 141853
Task C2 on 1, Pri = 3, Tick = 142349
Task C1 on 0, Pri = 2, Tick = 142352
Task C0 on 1, Pri = 1, Tick = 142356
Task C2 on 1, Pri = 3, Tick = 142852
Task C1 on 0, Pri = 2, Tick = 142855
Task C0 on 1, Pri = 1, Tick = 142859
Task C2 on 1, Pri = 3, Tick = 143355
Task C1 on 0, Pri = 2, Tick = 143358
Task C0 on 1, Pri = 1, Tick = 143362
Task C2 on 1, Pri = 3, Tick = 143858
Task C1 on 0, Pri = 2, Tick = 143861
Task C0 on 1, Pri = 1, Tick = 143865
Task C2 on 1, Pri = 3, Tick = 144361
Task C1 on 0, Pri = 2, Tick = 144364
Task C0 on 1, Pri = 1, Tick = 144368
Task C2 on 1, Pri = 3, Tick = 144864
Task C1 on 0, Pri = 2, Tick = 144867
Task C0 on 1, Pri = 1, Tick = 144871
Task C2 on 1, Pri = 3, Tick = 145367
Task C1 on 0, Pri = 2, Tick = 145370
Task C0 on 1, Pri = 1, Tick = 145374
Task C2 on 1, Pri = 3, Tick = 145870
Task C1 on 0, Pri = 2, Tick = 145873
Task C0 on 1, Pri = 1, Tick = 145877
Task C2 on 1, Pri = 3, Tick = 146373
Task C1 on 0, Pri = 2, Tick = 146376
Task C0 on 1, Pri = 1, Tick = 146380
Task C2 on 1, Pri = 3, Tick = 146876
Task C1 on 0, Pri = 2, Tick = 146879
Task C0 on 1, Pri = 1, Tick = 146883
Task C2 on 1, Pri = 3, Tick = 147379
Task C1 on 0, Pri = 2, Tick = 147382
Task C0 on 1, Pri = 1, Tick = 147386
Task C2 on 1, Pri = 3, Tick = 147882
Task C1 on 0, Pri = 2, Tick = 147885
Task C0 on 1, Pri = 1, Tick = 147889
Task C2 on 1, Pri = 3, Tick = 148385
Task C1 on 0, Pri = 2, Tick = 148388
Task C0 on 1, Pri = 1, Tick = 148392
Task C2 on 1, Pri = 3, Tick = 148888
Task C1 on 0, Pri = 2, Tick = 148891
Task C0 on 1, Pri = 1, Tick = 148895
Task C2 on 1, Pri = 3, Tick = 149391
Task C1 on 0, Pri = 2, Tick = 149394
Task C0 on 1, Pri = 1, Tick = 149398
Task C2 on 1, Pri = 3, Tick = 149894
Task C1 on 0, Pri = 2, Tick = 149897
Task C0 on 1, Pri = 1, Tick = 149901
Task C2 on 1, Pri = 3, Tick = 150397
Task C1 on 0, Pri = 2, Tick = 150400
Task C0 on 1, Pri = 1, Tick = 150404
Task C2 on 1, Pri = 3, Tick = 150900
Task C1 on 0, Pri = 2, Tick = 150903
Task C0 on 1, Pri = 1, Tick = 150907
Task C2 on 1, Pri = 3, Tick = 151403
Task C1 on 0, Pri = 2, Tick = 151406
Task C0 on 1, Pri = 1, Tick = 151410
Task C2 on 1, Pri = 3, Tick = 151906
Task C1 on 0, Pri = 2, Tick = 151909
Task C0 on 1, Pri = 1, Tick = 151913
Task C2 on 1, Pri = 3, Tick = 152409
Task C1 on 0, Pri = 2, Tick = 152412
Task C0 on 1, Pri = 1, Tick = 152416
Task C2 on 1, Pri = 3, Tick = 152912
Task C1 on 0, Pri = 2, Tick = 152915
Task C0 on 1, Pri = 1, Tick = 152919
Task C2 on 1, Pri = 3, Tick = 153415
Task C1 on 0, Pri = 2, Tick = 153418
Task C0 on 1, Pri = 1, Tick = 153422
Task C2 on 1, Pri = 3, Tick = 153918
Task C1 on 0, Pri = 2, Tick = 153921
Task C0 on 1, Pri = 1, Tick = 153925
Task C2 on 1, Pri = 3, Tick = 154421
Task C1 on 0, Pri = 2, Tick = 154424
Task C0 on 1, Pri = 1, Tick = 154428
Task C2 on 1, Pri = 3, Tick = 154924
Task C1 on 0, Pri = 2, Tick = 154927
Task C0 on 1, Pri = 1, Tick = 154931
Task C2 on 1, Pri = 3, Tick = 155427
Task C1 on 0, Pri = 2, Tick = 155430
Task C0 on 1, Pri = 1, Tick = 155434
Task C2 on 1, Pri = 3, Tick = 155930
Task C1 on 0, Pri = 2, Tick = 155933
Task C0 on 1, Pri = 1, Tick = 155937
Task C2 on 1, Pri = 3, Tick = 156433
Task C1 on 0, Pri = 2, Tick = 156436
Task C0 on 1, Pri = 1, Tick = 156440
Task C2 on 1, Pri = 3, Tick = 156936
Task C1 on 0, Pri = 2, Tick = 156939
Task C0 on 1, Pri = 1, Tick = 156943
Task C2 on 1, Pri = 3, Tick = 157439
Task C1 on 0, Pri = 2, Tick = 157442
Task C0 on 1, Pri = 1, Tick = 157446
Task C2 on 1, Pri = 3, Tick = 157942
Task C1 on 0, Pri = 2, Tick = 157945
Task C0 on 1, Pri = 1, Tick = 157949
Task C2 on 1, Pri = 3, Tick = 158445
Task C1 on 0, Pri = 2, Tick = 158448
Task C0 on 1, Pri = 1, Tick = 158452
Task C2 on 1, Pri = 3, Tick = 158948
Task C1 on 0, Pri = 2, Tick = 158951
Task C0 on 1, Pri = 1, Tick = 158955
Task C2 on 1, Pri = 3, Tick = 159451
Task C1 on 0, Pri = 2, Tick = 159454
Task C0 on 1, Pri = 1, Tick = 159458
Task C2 on 1, Pri = 3, Tick = 159954
Task C1 on 0, Pri = 2, Tick = 159957
Task C0 on 1, Pri = 1, Tick = 159961
Task C2 on 1, Pri = 3, Tick = 160457
Task C1 on 0, Pri = 2, Tick = 160460
Task C0 on 1, Pri = 1, Tick = 160464
Task C2 on 1, Pri = 3, Tick = 160960
Task C1 on 0, Pri = 2, Tick = 160963
Task C0 on 1, Pri = 1, Tick = 160967
Task C2 on 1, Pri = 3, Tick = 161463
Task C1 on 0, Pri = 2, Tick = 161466
Task C0 on 1, Pri = 1, Tick = 161470
Task C2 on 1, Pri = 3, Tick = 161966
Task C1 on 0, Pri = 2, Tick = 161969
Task C0 on 1, Pri = 1, Tick = 161973
Task C2 on 1, Pri = 3, Tick = 162469
Task C1 on 0, Pri = 2, Tick = 162472
Task C0 on 1, Pri = 1, Tick = 162476
Task C2 on 1, Pri = 3, Tick = 162972
Task C1 on 0, Pri = 2, Tick = 162975
Task C0 on 1, Pri = 1, Tick = 162979
Task C2 on 1, Pri = 3, Tick = 163475
Task C1 on 0, Pri = 2, Tick = 163478
Task C0 on 1, Pri = 1, Tick = 163482
Task C2 on 1, Pri = 3, Tick = 163978
Task C1 on 0, Pri = 2, Tick = 163981
Task C0 on 1, Pri = 1, Tick = 163985
Task C2 on 1, Pri = 3, Tick = 164481
Task C1 on 0, Pri = 2, Tick = 164484
Task C0 on 1, Pri = 1, Tick = 164488
Task C2 on 1, Pri = 3, Tick = 164984
Task C1 on 0, Pri = 2, Tick = 164987
Task C0 on 1, Pri = 1, Tick = 164991
Task C2 on 1, Pri = 3, Tick = 165487
Task C1 on 0, Pri = 2, Tick = 165490
Task C0 on 1, Pri = 1, Tick = 165494
Task C2 on 1, Pri = 3, Tick = 165990
Task C1 on 0, Pri = 2, Tick = 165993
Task C0 on 1, Pri = 1, Tick = 165997
Task C2 on 1, Pri = 3, Tick = 166493
Task C1 on 0, Pri = 2, Tick = 166496
Task C0 on 1, Pri = 1, Tick = 166500
Task C2 on 1, Pri = 3, Tick = 166996
Task C1 on 0, Pri = 2, Tick = 166999
Task C0 on 1, Pri = 1, Tick = 167003
Task C2 on 1, Pri = 3, Tick = 167499
Task C1 on 0, Pri = 2, Tick = 167502
Task C0 on 1, Pri = 1, Tick = 167506
Task C2 on 1, Pri = 3, Tick = 168002
Task C1 on 0, Pri = 2, Tick = 168005
Task C0 on 1, Pri = 1, Tick = 168009
Task C2 on 1, Pri = 3, Tick = 168505
Task C1 on 0, Pri = 2, Tick = 168508
Task C0 on 1, Pri = 1, Tick = 168512
Task C2 on 1, Pri = 3, Tick = 169008
Task C1 on 0, Pri = 2, Tick = 169011
Task C0 on 1, Pri = 1, Tick = 169015
Task C2 on 1, Pri = 3, Tick = 169511
Task C1 on 0, Pri = 2, Tick = 169514
Task C0 on 1, Pri = 1, Tick = 169518
Task C2 on 1, Pri = 3, Tick = 170014
Task C1 on 0, Pri = 2, Tick = 170017
Task C0 on 1, Pri = 1, Tick = 170021
Task C2 on 1, Pri = 3, Tick = 170517
Task C1 on 0, Pri = 2, Tick = 170520
Task C0 on 1, Pri = 1, Tick = 170524
Task C2 on 1, Pri = 3, Tick = 171020
Task C1 on 0, Pri = 2, Tick = 171023
Task C0 on 1, Pri = 1, Tick = 171027
Task C2 on 1, Pri = 3, Tick = 171523
Task C1 on 0, Pri = 2, Tick = 171526
Task C0 on 1, Pri = 1, Tick = 171530
Task C2 on 1, Pri = 3, Tick = 172026
Task C1 on 0, Pri = 2, Tick = 172029
Task C0 on 1, Pri = 1, Tick = 172033
Task C2 on 1, Pri = 3, Tick = 172529
Task C1 on 0, Pri = 2, Tick = 172532
Task C0 on 1, Pri = 1, Tick = 172536
Task C2 on 1, Pri = 3, Tick = 173032
Task C1 on 0, Pri = 2, Tick = 173035
Task C0 on 1, Pri = 1, Tick = 173039
Task C2 on 1, Pri = 3, Tick = 173535
Task C1 on 0, Pri = 2, Tick = 173538
Task C0 on 1, Pri = 1, Tick = 173542
Task C2 on 1, Pri = 3, Tick = 174038
Task C1 on 0, Pri = 2, Tick = 174041
Task C0 on 1, Pri = 1, Tick = 174045
Task C2 on 1, Pri = 3, Tick = 174541
Task C1 on 0, Pri = 2, Tick = 174544
Task C0 on 1, Pri = 1, Tick = 174548
Task C2 on 1, Pri = 3, Tick = 175044
Task C1 on 0, Pri = 2, Tick = 175047
Task C0 on 1, Pri = 1, Tick = 175051
Task C2 on 1, Pri = 3, Tick = 175547
Task C1 on 0, Pri = 2, Tick = 175550
Task C0 on 1, Pri = 1, Tick = 175554
Task C2 on 1, Pri = 3, Tick = 176050
Task C1 on 0, Pri = 2, Tick = 176053
Task C0 on 1, Pri = 1, Tick = 176057
Task C2 on 1, Pri = 3, Tick = 176553
Task C1 on 0, Pri = 2, Tick = 176556
Task C0 on 1, Pri = 1, Tick = 176560
Task C2 on 1, Pri = 3, Tick = 177056
Task C1 on 0, Pri = 2, Tick = 177059
Task C0 on 1, Pri = 1, Tick = 177063
Task C2 on 1, Pri = 3, Tick = 177559
Task C1 on 0, Pri = 2, Tick = 177562
Task C0 on 1, Pri = 1, Tick = 177566
Task C2 on 1, Pri = 3, Tick = 178062
Task C1 on 0, Pri = 2, Tick = 178065
Task C0 on 1, Pri = 1, Tick = 178069
Task C2 on 1, Pri = 3, Tick = 178565
Task C1 on 0, Pri = 2, Tick = 178568
Task C0 on 1, Pri = 1, Tick = 178572
Task C2 on 1, Pri = 3, Tick = 179068
Task C1 on 0, Pri = 2, Tick = 179071
Task C0 on 1, Pri = 1, Tick = 179075
Task C2 on 1, Pri = 3, Tick = 179571
Task C1 on 0, Pri = 2, Tick = 179574
Task C0 on 1, Pri = 1, Tick = 179578
Task C2 on 1, Pri = 3, Tick = 180074
Task C1 on 0, Pri = 2, Tick = 180077
Task C0 on 1, Pri = 1, Tick = 180081
Task C2 on 1, Pri = 3, Tick = 180577
Task C1 on 0, Pri = 2, Tick = 180580
Task C0 on 1, Pri = 1, Tick = 180584
Task C2 on 1, Pri = 3, Tick = 181080
Task C1 on 0, Pri = 2, Tick = 181083
Task C0 on 1, Pri = 1, Tick = 181087
Task C2 on 1, Pri = 3, Tick = 181583
Task C1 on 0, Pri = 2, Tick = 181586
Task C0 on 1, Pri = 1, Tick = 181590
Task C2 on 1, Pri = 3, Tick = 182086
Task C1 on 0, Pri = 2, Tick = 182089
Task C0 on 1, Pri = 1, Tick = 182093
Task C2 on 1, Pri = 3, Tick = 182589
Task C1 on 0, Pri = 2, Tick = 182592
Task C0 on 1, Pri = 1, Tick = 182596
Task C2 on 1, Pri = 3, Tick = 183092
Task C1 on 0, Pri = 2, Tick = 183095
Task C0 on 1, Pri = 1, Tick = 183099
Task C2 on 1, Pri = 3, Tick = 183595
Task C1 on 0, Pri = 2, Tick = 183598
Task C0 on 1, Pri = 1, Tick = 183602
Task C2 on 1, Pri = 3, Tick = 184098
Task C1 on 0, Pri = 2, Tick = 184101
Task C0 on 1, Pri = 1, Tick = 184105
Task C2 on 1, Pri = 3, Tick = 184601
Task C1 on 0, Pri = 2, Tick = 184604
Task C0 on 1, Pri = 1, Tick = 184608
Task C2 on 1, Pri = 3, Tick = 185104
Task C1 on 0, Pri = 2, Tick = 185107
Task C0 on 1, Pri = 1, Tick = 185111
Task C2 on 1, Pri = 3, Tick = 185607
Task C1 on 0, Pri = 2, Tick = 185610
Task C0 on 1, Pri = 1, Tick = 185614
Task C2 on 1, Pri = 3, Tick = 186110
Task C1 on 0, Pri = 2, Tick = 186113
Task C0 on 1, Pri = 1, Tick = 186117
Task C2 on 1, Pri = 3, Tick = 186613
Task C1 on 0, Pri = 2, Tick = 186616
Task C0 on 1, Pri = 1, Tick = 186620
Task C2 on 1, Pri = 3, Tick = 187116
Task C1 on 0, Pri = 2, Tick = 187119
Task C0 on 1, Pri = 1, Tick = 187123
Task C2 on 1, Pri = 3, Tick = 187619
Task C1 on 0, Pri = 2, Tick = 187622
Task C0 on 1, Pri = 1, Tick = 187626
Task C2 on 1, Pri = 3, Tick = 188122
Task C1 on 0, Pri = 2, Tick = 188125
Task C0 on 1, Pri = 1, Tick = 188129
Task C2 on 1, Pri = 3, Tick = 188625
Task C1 on 0, Pri = 2, Tick = 188628
Task C0 on 1, Pri = 1, Tick = 188632
Task C2 on 1, Pri = 3, Tick = 189128
Task C1 on 0, Pri = 2, Tick = 189131
Task C0 on 1, Pri = 1, Tick = 189135
Task C2 on 1, Pri = 3, Tick = 189631
Task C1 on 0, Pri = 2, Tick = 189634
Task C0 on 1, Pri = 1, Tick = 189638
Task C2 on 1, Pri = 3, Tick = 190134
Task C1 on 0, Pri = 2, Tick = 190137
Task C0 on 1, Pri = 1, Tick = 190141
Task C2 on 1, Pri = 3, Tick = 190637
Task C1 on 0, Pri = 2, Tick = 190640
Task C0 on 1, Pri = 1, Tick = 190644
Task C2 on 1, Pri = 3, Tick = 191140
Task C1 on 0, Pri = 2, Tick = 191143
Task C0 on 1, Pri = 1, Tick = 191147
Task C2 on 1, Pri = 3, Tick = 191643
Task C1 on 0, Pri = 2, Tick = 191646
Task C0 on 1, Pri = 1, Tick = 191650
Task C2 on 1, Pri = 3, Tick = 192146
Task C1 on 0, Pri = 2, Tick = 192149
Task C0 on 1, Pri = 1, Tick = 192153
Task C2 on 1, Pri = 3, Tick = 192649
Task C1 on 0, Pri = 2, Tick = 192652
Task C0 on 1, Pri = 1, Tick = 192656
Task C2 on 1, Pri = 3, Tick = 193152
Task C1 on 0, Pri = 2, Tick = 193155
Task C0 on 1, Pri = 1, Tick = 193159
